hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_azithromycin,ans_cefalexin,ans_cefazolin,ans_cefovecin,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fluconazole,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_minocycline,ans_nitrofurantoin,ans_pradofloxacin,ans_rifampicin,ans_trimethoprim/sulfamethoxazole,ans_vancomycin,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_benzylpenicillin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefoxitin screen,S/I/R_cefpodoxime,S/I/R_chloramphenicol,S/I/R_clindamycin,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_gentamicin,S/I/R_inducible clindamycin resistance,S/I/R_marbofloxacin,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_nitrofurantoin,S/I/R_oxacillin,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_trimethoprim/sulfamethoxazole,S/I/R_vancomycin,id
6004643,2017-03-30,dog,pus,skin,GP,staphylococcus,2017-04-05,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,S,,R,S,,S,I,-,R,,,S,R,,S,R,R,S,4193
6113952,2018-09-29,cat,wound,wound,GP,staphylococcus,2018-10-04,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,S,I,,S,S,-,S,,S,S,S,,S,S,S,S,4990
6304147,2020-06-21,dog,abscess,abscess,GP,staphylococcus,2020-06-24,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6522
6004090,2017-03-14,dog,exudate,exudate,GP,facklamia,2017-03-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4178
6200752,2019-04-20,dog,pus,skin,GP,staphylococcus,2019-04-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,5410
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธฃเธฒเธกเธญเธดเธเธ—เธฃเธฒ (เนเธ—เนเธ”เน€เธเธญเธฃเน),2019-11-25,cat,x Swab (squeeze pustules and swab),xxrare,GP,staphylococcus,2019-11-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,+,R,R,R,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,5746
6216536,2020-01-15,dog,abdominal cavity,abdomen,GP,bacillus,2020-01-20,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5809
6212189,2019-09-19,dog,urine,urinary tract,GP,candida,2019-09-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5659
5905623,2016-07-20,dog,urine,urinary tract,GP,staphylococcus,2016-07-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,S,R,S,S,,S,R,S,,R,R,,S,R,-,R,,,S,R,,S,R,R,S,3557
5502414,2018-10-28,dog,abscess,abscess,GP,kocuria,2018-11-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5017
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9 (SAPPHIRE),2021-01-16,cat,urine,urinary tract,GP,enterococcus,2021-01-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,R,S,,,,R,,,R,,,,,,,6463
5917385,2016-11-03,cat,skin swab,skin,GP,staphylococcus,2016-11-07,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,R,-,R,,,S,R,,S,R,R,S,3671
6309418,2020-10-02,dog,granuloma,extremely rare,GP,staphylococcus,2020-10-12,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,I,-,I,S,R,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,6248
6000522,2017-03-21,dog,abscess,abscess,GP,micrococcus,2017-03-30,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4097
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (Bimmer),2021-02-02,cat,urine,urinary tract,GP,bacillus,2021-02-08,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,6468
5920478,2019-08-20,dog,exudate,exudate,GP,staphylococcus,2019-08-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,5247
6215493,2020-10-19,cat,wound,wound,GP,enterococcus,2020-10-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,R,,,,,S,,R,R,I,S,,,,R,,,S,,,,,,,6170
5908961,2021-03-11,dog,abscess,abscess,GP,enterococcus,2021-03-15,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,R,,R,,,R,,S,R,R,S,,,,R,,,I,,,,,,,6069
5502771,2017-10-06,dog,pus,skin,GP,staphylococcus,2017-10-10,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,3801
6103955,2018-08-14,dog,surgical site,surgical site,GP,staphylococcus,2018-08-21,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4879
6014379,2018-10-17,dog,deep exudate,exudate,GP,staphylococcus,2018-10-22,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,S,S,,R,-,,S,R,,I,R,,S,S,-,S,,S,S,R,,S,R,S,S,4975
6014379,2017-09-24,dog,exudate,exudate,GP,staphylococcus,2017-09-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,I,S,,S,S,-,S,,S,S,R,,S,S,S,S,4388
6216762,2020-01-13,dog,opened wound,wound,GP,enterococcus,2020-01-22,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,I,I,I,S,,,,I,R,,S,,,,,,,5814
5708600,2018-02-10,dog,abscess,abscess,GP,staphylococcus,2018-02-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,S,R,,R,R,,S,S,-,R,,S,S,R,,S,R,S,S,4545
5506054,2017-11-06,dog,urine,urinary tract,GP,enterococcus,2017-11-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,R,R,,R,,,S,R,,R,R,,,,,R,,,I,,,,R,R,S,3811
5912805,2020-04-20,dog,urine,urinary tract,GP,enterococcus,2020-04-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,S,R,R,S,,,,R,,,R,,,,,,,5957
6001626,2017-03-09,cat,urine,urinary tract,GP,enterococcus,2017-03-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,R,R,,R,,,S,R,,R,I,,,,,R,,,S,,,,R,R,S,4130
5805524,2017-09-28,dog,od conjunctival swab,extremely rare,GP,staphylococcus,2017-10-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,R,R,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,3925
5908424,2017-05-17,dog,pus,skin,GP,staphylococcus,2017-05-25,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4005
6019427,2020-11-09,dog,urine,urinary tract,GP,staphylococcus,2020-11-17,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,R,S,S,,S,-,R,S,,S,S,I,,,S,,6111
6012774,2018-05-29,dog,pododermatitis,skin,GP,staphylococcus,2018-06-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,R,R,,R,R,-,R,,R,S,R,,S,R,S,S,4771
5903029,2016-09-26,dog,chronic wound,wound,GP,staphylococcus,2016-09-29,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,R,-,R,,,S,S,,S,R,R,S,3547
เธฃเธเธช.เธกเธตเธชเธธเธ (Turbo),2020-09-08,dog,exudate,exudate,GP,staphylococcus,2020-09-11,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,R,-,R,R,R,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,6465
6103940,2018-04-11,dog,surgical site,surgical site,GP,enterococcus,2018-04-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,R,,,,,R,,,I,,,,R,,S,4677
6308243,2020-08-17,dog,opened wound,wound,GP,staphylococcus,2020-08-24,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,+,R,S,R,R,R,R,S,,I,-,R,R,,S,R,R,,,R,,6234
6100968,2018-02-12,dog,exudate,exudate,GP,staphylococcus,2018-02-15,train,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,R,R,R,R,+,R,S,S,,S,S,,S,R,-,S,,R,S,R,,S,S,R,S,4570
6213030,2019-11-08,dog,urine,urinary tract,GP,candida,2019-11-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5672
6203846,2020-03-13,cat,urine,urinary tract,GP,staphylococcus,2020-03-19,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5915
6014530,2019-12-25,cat,ear wound,wound,GP,staphylococcus,2020-01-09,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5796
5900865,2020-11-17,dog,opened wound,wound,GP,micrococcus,2020-11-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6060
5700340,2020-03-25,dog,crust from skin,skin,GP,staphylococcus,2020-03-31,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5930
6106590,2018-05-04,dog,abscess,abscess,GP,kocuria,2018-05-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4732
5915353,2017-03-21,dog,ear wax,ear,GP,staphylococcus,2017-03-24,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,I,S,,R,S,,S,S,-,R,,,S,S,,S,R,S,S,4043
5910238,2017-08-03,dog,epidermal collarette,skin,GP,staphylococcus,2017-08-09,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4018
5704491,2019-12-03,dog,abscess,abscess,GP,staphylococcus,2019-12-12,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,R,S,S,R,S,,S,-,S,S,,S,R,S,,,S,,5179
5400040,2018-06-10,dog,surgical wound,surgical site,GP,staphylococcus,2018-06-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,S,R,+,R,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,4751
6114808,2020-12-14,dog,pus,skin,GP,staphylococcus,2020-12-18,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,R,S,S,,S,-,R,S,,S,R,I,,,S,,6133
5900196,2017-02-02,dog,ub mucosa,urinary tract,GP,staphylococcus,2017-02-08,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,3956
5511068,2019-01-08,dog,mass,mass,GP,staphylococcus,2019-01-15,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,I,R,,S,R,+,S,,S,S,S,,S,R,S,S,5149
5706217,2017-10-08,dog,exudate,exudate,GP,staphylococcus,2017-10-12,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,S,R,,S,R,-,S,,R,S,R,,S,R,S,S,3883
6109265,2019-01-04,dog,opened wound,wound,GP,kocuria,2019-01-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5334
6205677,2019-06-18,dog,abdomen,abdomen,GP,enterococcus,2019-06-24,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,R,R,,,,,R,,,S,,,,R,,S,5541
6207592,2019-06-14,dog,pus,skin,GP,staphylococcus,2019-06-20,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5587
5920384,2016-12-27,dog,urine,urinary tract,GP,staphylococcus,2017-01-04,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,R,R,S,4079
6106978,2018-05-09,dog,urine,urinary tract,GP,staphylococcus,2018-05-16,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4742
5919122,2017-02-23,dog,exudate,exudate,GP,kocuria,2017-02-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4065
6108025,2019-05-23,dog,exudate,exudate,GP,staphylococcus,2019-05-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,R,-,,S,R,,R,R,,S,R,+,R,,S,S,R,,S,R,S,S,5330
6300538,2020-01-12,dog,abscess,abscess,GP,staphylococcus,2020-01-16,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,R,,S,S,S,,,R,,5807
6114808,2020-10-14,dog,anal,extremely rare,GP,staphylococcus,2020-10-21,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6134
6009521,2017-07-05,dog,deep exudate,exudate,GP,staphylococcus,2017-07-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,4264
6103446,2018-03-03,cat,abscess,abscess,GP,staphylococcus,2018-03-08,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,R,,S,S,+,S,,S,S,S,,S,R,S,S,4630
5907279,2016-05-17,dog,abscess,abscess,GP,staphylococcus,2016-05-19,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,I,-,R,,,S,S,,S,R,R,S,3716
5918262,2020-05-27,dog,crust from skin,skin,GP,staphylococcus,2020-06-02,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,I,,S,R,R,,,R,,6499
6112800,2018-09-05,cat,bite wound,wound,GP,staphylococcus,2018-09-13,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4945
5504896,2016-07-08,dog,urine,urinary tract,GP,staphylococcus,2016-07-11,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,S,S,,I,S,,S,S,-,R,,,S,R,,S,R,S,S,3429
5502593,2017-04-18,dog,pus,skin,GP,staphylococcus,2017-04-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,I,R,,S,S,-,S,,,S,R,,S,R,S,S,3800
5400033,2016-09-23,dog,surgical site,surgical site,GP,staphylococcus,2016-09-27,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,S,S,,S,S,-,S,,,S,S,,S,R,S,S,3445
5609727,2021-02-22,dog,blood,hemoculture,GP,enterococcus,2021-03-01,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,R,,,R,,R,I,R,S,,,,R,,,S,,,,,,,6040
6312439,2020-10-14,cat,wound,wound,GP,enterococcus,2020-10-19,train,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,S,I,I,S,,,,R,S,,S,,,,,,,6299
6100573,2018-01-15,dog,kidney,xxrare,GP,kocuria,2018-01-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4535
6303867,2020-04-01,cat,shoulder,extremely rare,GP,staphylococcus,2020-04-07,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5949
6107850,2019-04-02,cat,urine,urinary tract,GP,micrococcus,2019-04-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,5327
6206437,2019-05-18,dog,skin,skin,GP,staphylococcus,2019-05-24,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,R,S,5559
6002266,2017-02-21,dog,surgical site,surgical site,GP,staphylococcus,2017-02-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,S,S,,I,S,,S,S,-,S,,,S,R,,S,S,S,S,4139
6209471,2019-07-24,dog,wound,wound,GP,staphylococcus,2019-08-08,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,,S,-,,S,R,,S,I,,S,S,-,S,,S,S,S,,S,S,S,S,5625
5714571,2016-09-05,dog,urine,urinary tract,GP,staphylococcus,2016-09-12,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,,R,,S,R,-,R,,,S,R,,S,R,S,S,3497
6000104,2017-07-05,dog,exudate,exudate,GP,granulicatella,2017-07-13,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4085
6110774,2018-07-27,dog,crust from skin,skin,GP,staphylococcus,2018-08-03,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4893
6201095,2019-01-23,dog,abscess,abscess,GP,staphylococcus,2019-01-29,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,R,S,5415
6213036,2019-10-04,cat,opened wound,wound,GP,staphylococcus,2019-10-15,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5673
6110210,2020-07-23,dog,crust from skin,skin,GP,staphylococcus,2020-07-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,S,R,S,S,-,S,S,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,6128
6106890,2019-02-05,cat,pus,skin,GP,staphylococcus,2019-02-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5320
6111981,2018-10-09,dog,deep pyoderma,skin,GP,staphylococcus,2018-10-16,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,R,S,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,4981
6010913,2017-08-24,dog,exudate,exudate,GP,staphylococcus,2017-08-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,S,R,S,S,-,I,S,R,,I,R,,S,I,-,S,,S,S,R,,S,R,S,S,3835
Pet & Vet Animal Hospital (Cockie),2021-02-21,dog,ear swab,ear,GP,staphylococcus,2021-02-24,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,,R,,S,-,,S,S,S,R,S,S,,S,-,R,,,S,R,I,,,S,,6450
5701951,2020-05-11,dog,surgical site,surgical site,GP,staphylococcus,2020-05-19,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5983
6303100,2020-06-17,cat,ear exudate,ear,GP,staphylococcus,2020-06-22,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6520
6203667,2019-11-11,dog,pus,skin,GP,staphylococcus,2019-11-15,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,S,R,S,,I,-,S,R,,S,S,S,,,R,,5475
6001301,2017-02-15,dog,peritoneal fluid,abdomen,GP,staphylococcus,2017-02-22,train,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,S,,S,S,,I,S,-,S,,,S,R,,S,S,S,S,4117
6215515,2020-02-11,dog,deep exudate,exudate,GP,staphylococcus,2020-02-18,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,R,-,R,R,R,R,R,R,S,,R,-,R,R,,S,R,R,,,R,,5868
6104092,2018-03-16,cat,open hernia,extremely rare,GP,staphylococcus,2018-03-23,train,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4636
6109593,2018-07-04,dog,abdominal cavity,abdomen,GP,staphylococcus,2018-07-12,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,S,R,,R,R,,S,I,-,R,,S,S,R,,S,R,R,S,4839
5804251,2017-02-04,dog,nasal swab,nasal cavity,GP,staphylococcus,2017-02-10,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,I,R,S,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,3922
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9,2019-06-05,cat,x Swab แผลที่หาง,wound,GP,enterococcus,2019-06-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,R,,,,,R,,,I,,,,R,,S,5750
5519743,2017-02-16,dog,pus,skin,GP,staphylococcus,2017-02-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,S,R,R,,R,R,,S,I,-,R,,S,S,R,,S,R,R,S,3833
Exclusive Veterianry Professional Lab Center,2020-01-31,cat,urine,urinary tract,GP,corynebacterium,2020-02-05,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,,,I,,S,,,S,,,,,,,,,,R,,5847
6106849,2018-05-15,dog,surgical site,surgical site,GP,staphylococcus,2018-05-21,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4739
6008198,2017-06-09,dog,exudate,exudate,GP,staphylococcus,2017-06-13,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,R,S,,S,S,-,R,,,S,R,,S,S,S,S,4237
6309071,2020-08-05,cat,fluid,hemoculture,GP,staphylococcus,2020-08-11,train,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6241
5910615,2017-09-18,dog,exudate,exudate,GP,staphylococcus,2017-09-21,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4020
6018939,2017-12-20,dog,urine,urinary tract,GP,staphylococcus,2017-12-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,R,,S,S,+,R,,S,S,S,,S,R,R,S,4466
6305264,2020-05-12,cat,wound,wound,GP,paenibacillus,2020-05-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6001
6200563,2020-09-11,dog,crust from skin,skin,GP,staphylococcus,2020-09-17,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,R,,S,S,S,,,R,,6140
