hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_azithromycin,ans_cefalexin,ans_cefazolin,ans_cefovecin,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fluconazole,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_minocycline,ans_nitrofurantoin,ans_pradofloxacin,ans_rifampicin,ans_trimethoprim/sulfamethoxazole,ans_vancomycin,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_benzylpenicillin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefoxitin screen,S/I/R_cefpodoxime,S/I/R_chloramphenicol,S/I/R_clindamycin,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_gentamicin,S/I/R_inducible clindamycin resistance,S/I/R_marbofloxacin,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_nitrofurantoin,S/I/R_oxacillin,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_trimethoprim/sulfamethoxazole,S/I/R_vancomycin,id
เธฃเธเธช.เธกเธตเธชเธธเธ (เนเธกเธง:เธกเธฒเธเธฒเธฃเธญเธ),2018-03-09,cat,abscess,abscess,GP,staphylococcus,2018-03-13,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,S,R,,R,R,,S,S,-,R,,S,S,R,,S,R,S,S,4648
6208193,2019-07-03,dog,exudate,exudate,GP,staphylococcus,2019-07-09,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,I,S,,S,S,-,R,,S,S,R,,S,R,S,S,5600
5520717,2017-08-22,dog,deep exudate,exudate,GP,staphylococcus,2017-08-25,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,S,,S,S,-,R,,S,S,S,,S,R,S,S,3834
6101982,2018-02-05,cat,wound,wound,GP,staphylococcus,2018-02-13,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,S,S,,I,S,,S,S,-,R,,S,S,R,,S,R,S,S,4584
6310189,2020-08-31,dog,papule,skin,GP,staphylococcus,2020-09-08,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,R,S,S,,S,-,R,S,,S,R,I,,,S,,6267
6106057,2018-11-17,dog,skin,skin,GP,staphylococcus,2018-11-21,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,S,R,R,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,5031
เธฃเธเธช.เธชเธงเธเธซเธฅเธงเธเธชเธฑเธ•เธงเนเธเธ—เธขเน (เธเนเธงเธเธเนเธงเธ),2018-10-22,dog,urine,urinary tract,GP,enterococcus,2018-10-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,I,,,,,R,,,S,,,,R,,S,5010
6103904,2018-03-22,dog,ub mucosa,urinary tract,GP,enterococcus,2018-03-28,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,S,,,,,S,,,R,R,,,,,R,,,S,,,,R,,S,4635
6103258,2018-04-24,dog,surgical site,surgical site,GP,staphylococcus,2018-04-30,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,4674
6001762,2017-03-01,dog,pyoderma,skin,GP,staphylococcus,2017-03-08,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,I,-,R,,S,S,R,,S,R,R,S,4131
6117031,2018-12-05,cat,wound,wound,GP,staphylococcus,2018-12-12,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,S,,R,S,-,S,,S,S,S,,S,S,S,S,5108
606767,2017-09-20,dog,surgical site,surgical site,GP,staphylococcus,2017-09-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,S,R,+,R,R,R,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,4102
5920285,2016-12-26,cat,elbow,extremely rare,GP,staphylococcus,2016-12-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,I,R,-,R,,S,S,R,,S,R,R,S,3705
6208339,2020-10-16,dog,surgical site,surgical site,GP,staphylococcus,2020-10-22,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,I,S,S,,S,-,R,S,,S,R,I,,,S,,6158
5912269,2016-08-02,dog,bite wound,wound,GP,staphylococcus,2016-08-08,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,R,-,R,,S,S,S,,S,R,R,R,3606
6000129,2017-02-19,cat,wound,wound,GP,enterococcus,2017-02-23,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,R,R,,S,R,,,,,S,,,S,,,,R,R,S,4087
5804251,2017-02-04,dog,nasal swab,nasal cavity,GP,staphylococcus,2017-02-10,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,I,R,S,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,3922
6212439,2020-01-29,dog,urine,urinary tract,GP,enterococcus,2020-02-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,R,,,,,S,,R,R,R,S,,,,R,,,S,,,,,,,5837
6006657,2019-03-05,dog,deep pyoderma,skin,GP,staphylococcus,2019-03-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5260
6106521,2018-05-01,cat,urine,urinary tract,GP,staphylococcus,2018-05-04,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4730
5918317,2017-12-07,dog,fluid,hemoculture,GP,staphylococcus,2017-12-13,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,I,S,,S,S,-,R,,S,S,R,,S,R,S,S,4058
6210197,2019-09-09,dog,urine,urinary tract,GP,staphylococcus,2019-09-16,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,S,R,S,R,+,I,R,R,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,5633
6110817,2018-07-28,cat,wound,wound,GP,staphylococcus,2018-08-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,,R,+,,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,S,S,4895
6016538,2017-11-07,dog,wound,wound,GP,staphylococcus,2017-11-13,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4426
6309871,2020-08-19,dog,ub mucosa,urinary tract,GP,staphylococcus,2020-08-25,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,+,S,S,S,R,I,S,S,,I,-,R,R,,S,R,I,,,R,,6258
6308627,2020-07-28,cat,urine,urinary tract,GP,staphylococcus,2020-08-03,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,S,R,R,R,R,+,R,S,R,R,R,S,S,,I,-,R,R,,S,R,R,,,R,,6237
5914159,2016-09-05,dog,opened wound,wound,GP,staphylococcus,2016-09-12,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3626
6310764,2020-09-21,dog,crust from skin,skin,GP,staphylococcus,2020-09-24,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6271
5500365,2017-12-10,dog,folliculitis,folliculitis,GP,staphylococcus,2017-12-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,S,S,3794
6010794,2017-08-02,dog,ub mucosa,urinary tract,GP,enterococcus,2017-08-08,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,R,R,,,,,R,,,S,,,,R,R,S,4300
6009609,2017-06-23,dog,wound,wound,GP,staphylococcus,2017-06-28,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,S,,S,R,-,R,,S,S,S,,S,R,R,S,4267
6115275,2018-10-28,dog,abscess,abscess,GP,staphylococcus,2018-11-01,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5050
5916537,2016-10-19,dog,wound,wound,GP,staphylococcus,2016-10-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,R,,S,S,+,R,,,S,R,,S,R,R,S,3663
6007211,2018-06-02,dog,fluid,hemoculture,GP,staphylococcus,2018-06-08,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4769
5914689,2016-09-21,dog,furunculosis,furunculosis,GP,staphylococcus,2016-09-26,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3634
5809722,2020-10-08,dog,pus,skin,GP,enterococcus,2020-10-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,I,S,,,,I,R,,S,,,,,,,6055
6015872,2017-10-23,dog,abdominal fluid,abdomen,GP,staphylococcus,2017-11-01,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,R,S,-,R,,S,S,R,,S,R,R,S,4419
6002685,2018-08-09,dog,surgical site,surgical site,GP,staphylococcus,2018-08-16,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,R,R,R,+,R,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,4873
6004797,2017-06-06,dog,urine,urinary tract,GP,staphylococcus,2017-06-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,S,R,S,R,-,R,R,R,,R,R,,S,I,-,R,,S,S,R,,S,R,S,S,4196
5812187,2020-06-04,dog,urine,urinary tract,GP,enterococcus,2020-06-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,I,S,,,,R,,,I,,,,,,,6496
5513466,2017-01-31,dog,skin swab,skin,GP,staphylococcus,2017-02-03,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,R,S,S,3824
6303741,2020-04-22,cat,opened wound,wound,GP,enterococcus,2020-04-30,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,R,,R,R,R,R,,,,R,R,,S,,,,,,,5963
5917780,2021-01-04,dog,hemoculture,hemoculture,GP,enterococcus,2021-01-08,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,I,S,,,,R,,,I,,,,,,,6073
6311679,2020-10-07,cat,opened wound,wound,GP,unknown,2020-10-15,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6286
6007346,2017-08-06,dog,abscess,abscess,GP,staphylococcus,2017-08-11,train,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,S,R,-,R,S,R,,S,R,,R,S,+,S,,S,S,R,,S,S,R,S,4227
6102187,2018-02-10,dog,ear,ear,GP,staphylococcus,2018-02-15,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4589
6100999,2018-04-05,dog,fluid,hemoculture,GP,enterococcus,2018-04-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,R,,,,,S,,,R,R,,,,,R,,,R,,,,R,,S,4670
6209233,2019-10-06,dog,skin swab,skin,GP,staphylococcus,2019-10-21,train,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,,R,R,,R,+,,I,R,,S,R,,R,S,-,S,,I,S,R,,S,S,S,S,5621
6212024,2019-09-19,dog,surgical site,surgical site,GP,staphylococcus,2019-09-25,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,5654
6001555,2017-11-17,dog,nasal mucosa,nasal cavity,GP,staphylococcus,2017-11-21,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,S,R,S,R,-,R,R,R,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,4126
6201502,2019-11-26,dog,wound,wound,GP,staphylococcus,2019-12-03,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,I,-,R,R,S,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,5424
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9 (SR-154805-02),2018-02-22,cat,urine,urinary tract,GP,kocuria,2018-02-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,4598
6008496,2017-06-07,cat,abdominal cavity,abdomen,GP,staphylococcus,2017-06-19,train,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,4245
6019017,2017-12-22,cat,exudate,exudate,GP,staphylococcus,2017-12-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,R,R,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,4467
5707731,2017-12-14,dog,peritoneal effusion,abdomen,GP,leuconostoc,2017-12-21,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,-,,,,,,,,,,-,,,,,,,,,,,3890
6010703,2018-02-09,dog,epider,wound,GP,kocuria,2018-02-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4561
5900428,2016-09-20,dog,ub mucosa,urinary tract,GP,staphylococcus,2016-09-26,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,R,S,,R,R,,S,R,-,R,,,S,R,,S,R,R,S,3533
6214091,2019-11-08,dog,chronic,extremely rare,GP,staphylococcus,2019-11-13,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,I,S,S,,S,-,R,S,,S,R,S,,,S,,5692
6209233,2019-07-30,dog,pus,skin,GP,staphylococcus,2019-08-05,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,R,S,,S,S,-,R,,S,S,R,,S,R,S,S,5620
6203125,2019-03-20,dog,pus,skin,GP,staphylococcus,2019-03-25,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,5461
5708224,2018-05-16,cat,urine,urinary tract,GP,enterococcus,2018-05-23,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,I,S,,,,,I,,,S,,,,R,,R,4699
6003586,2017-03-05,cat,wound,wound,GP,staphylococcus,2017-03-09,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4173
5910810,2016-07-08,dog,bite wound,wound,GP,staphylococcus,2016-07-11,train,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,S,R,,S,I,-,S,,,S,S,,S,R,R,S,3439
6203490,2019-03-15,dog,ulcerated mass exudate,exudate,GP,staphylococcus,2019-03-20,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5469
5918744,2016-12-18,dog,crust from skin,skin,GP,staphylococcus,2016-12-22,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,R,,S,S,-,S,,,S,S,,S,R,S,S,3691
5617692,2020-08-05,dog,surgical site,surgical site,GP,staphylococcus,2020-08-11,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,R,R,R,,R,-,,S,R,S,R,R,S,,R,-,R,S,,S,R,I,,,S,,6044
5516895,2017-12-03,dog,urine,urinary tract,GP,enterococcus,2017-12-08,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,R,R,,,,,R,,,S,,,,R,R,S,3827
6214653,2019-11-09,dog,wound,wound,GP,staphylococcus,2019-11-14,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5701
5919923,2016-12-19,dog,urine,urinary tract,GP,staphylococcus,2016-12-22,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,R,+,R,,S,S,S,,S,R,R,S,3701
6400584,2021-02-25,dog,pg cyst,pg abscess,GP,staphylococcus,2021-03-04,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,S,,S,,S,-,,S,S,S,S,S,S,,S,-,S,,,S,S,S,,,S,,6376
6007241,2017-05-09,dog,opened wound,wound,GP,staphylococcus,2017-05-17,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,S,R,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,4224
6401337,2021-02-01,cat,urine,urinary tract,GP,staphylococcus,2021-02-04,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,R,S,S,,R,-,R,R,,R,S,R,,,R,,6386
5914376,2019-03-31,cat,flank abscess,abscess,GP,staphylococcus,2019-04-05,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,S,I,,S,S,-,S,,S,S,R,,S,S,S,S,5233
6110613,2018-07-24,dog,ear wax,ear,GP,staphylococcus,2018-07-31,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,I,-,R,,S,S,R,,S,R,R,S,4856
5911800,2016-08-25,dog,crust from skin,skin,GP,staphylococcus,2016-08-31,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,,S,R,S,,S,R,,S,S,-,S,,,S,S,,S,S,R,S,3599
6014597,2017-10-08,dog,furunculosis,furunculosis,GP,staphylococcus,2017-10-12,train,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,I,,R,S,-,R,,S,S,S,,S,S,S,S,4379
6203937,2019-03-24,dog,urine,urinary tract,GP,staphylococcus,2019-03-28,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5492
6104799,2018-03-27,dog,exudate,exudate,GP,staphylococcus,2018-04-02,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,I,S,,S,S,-,R,,S,S,R,,S,R,S,S,4681
6019272,2020-12-05,dog,abscess,abscess,GP,staphylococcus,2020-12-09,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,I,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6110
5502897,2019-07-11,dog,vaginal discharge,urogenital system,GP,staphylococcus,2019-07-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,R,S,R,-,R,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,5134
เธฃเธเธช.เธชเธธเธงเธฃเธฃเธ“เธเธฒเธ” เธชเธฐเธเธฒเธเธชเธนเธ (เธ”เธณ),2020-03-06,cat,exudate,exudate,GP,staphylococcus,2020-03-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,R,R,R,R,,R,I,R,R,R,R,S,,R,-,R,R,,S,R,I,,,R,,5900
6001556,2018-10-07,dog,crust from skin,skin,GP,staphylococcus,2018-10-11,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4970
6403860,2021-03-25,dog,abscess,abscess,GP,micrococcus,2021-03-31,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6420
6107915,2019-11-18,dog,ear exudate,ear,GP,staphylococcus,2019-11-22,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,R,R,R,S,R,S,,S,-,S,R,,S,S,S,,,S,,5329
6012060,2017-08-08,dog,prostate,urogenital system,GP,staphylococcus,2017-08-11,train,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,I,S,,S,S,-,S,,S,S,S,,S,S,S,S,4340
6117537,2018-12-17,cat,abscess,abscess,GP,staphylococcus,2018-12-20,train,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,,S,R,,S,-,,S,R,,S,S,,S,S,-,S,,S,S,R,,S,S,S,S,5118
5908162,2016-10-29,dog,oral exudate,xxrare,GP,staphylococcus,2016-11-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,I,-,R,,,S,R,,S,R,R,S,3571
5915225,2016-10-30,dog,purulent,abscess,GP,staphylococcus,2016-11-02,train,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3641
5901483,2018-02-22,dog,wound,wound,GP,staphylococcus,2018-02-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,S,R,,R,R,,S,S,-,R,,R,S,R,,R,R,S,S,4550
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9 (เธเธเธฒเนเธเนเธง sv-62638-12),2017-10-04,cat,x Swab (urine),other,GP,enterococcus,2017-10-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,,R,,,S,R,,R,R,,,,,I,,,I,,,,R,S,S,4473
6113680,2018-09-22,dog,pus,skin,GP,staphylococcus,2018-09-27,train,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,R,S,4953
6017294,2018-01-31,dog,exudate,exudate,GP,staphylococcus,2018-02-05,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,I,S,R,,S,R,,S,R,-,S,,S,S,S,,S,R,S,S,4565
6105476,2020-12-29,cat,opened wound,wound,GP,staphylococcus,2021-01-06,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,R,-,,S,S,S,R,S,S,,S,-,R,S,,S,R,I,,,S,,6122
6108168,2019-08-19,dog,opened wound,wound,GP,staphylococcus,2019-08-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,I,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,5332
6002902,2019-09-20,dog,exudate,exudate,GP,staphylococcus,2019-09-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,5255
5914581,2016-09-12,dog,abscess,abscess,GP,staphylococcus,2016-09-16,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3631
5715782,2016-11-07,dog,surgical site,surgical site,GP,staphylococcus,2016-11-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,,S,R,,S,R,S,S,3499
6102199,2018-07-20,dog,screw,orthopedic,GP,staphylococcus,2018-07-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,R,-,,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,S,S,4822
6000176,2017-11-11,dog,pus,skin,GP,staphylococcus,2017-11-16,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,S,-,R,,S,S,S,,S,R,R,S,4089
5901483,2017-12-22,dog,wound,wound,GP,staphylococcus,2017-12-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,R,-,I,S,S,,R,I,,S,R,-,R,,R,S,R,,S,R,S,S,3968
6015400,2017-10-15,cat,wound,wound,GP,actinomyces,2017-10-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4410
