hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_azithromycin,ans_cefalexin,ans_cefazolin,ans_cefovecin,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fluconazole,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_minocycline,ans_nitrofurantoin,ans_pradofloxacin,ans_rifampicin,ans_trimethoprim/sulfamethoxazole,ans_vancomycin,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_benzylpenicillin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefoxitin screen,S/I/R_cefpodoxime,S/I/R_chloramphenicol,S/I/R_clindamycin,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_gentamicin,S/I/R_inducible clindamycin resistance,S/I/R_marbofloxacin,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_nitrofurantoin,S/I/R_oxacillin,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_trimethoprim/sulfamethoxazole,S/I/R_vancomycin,id
6311959,2020-10-04,dog,exudate,exudate,GP,staphylococcus,2020-10-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,R,R,R,R,+,R,R,R,R,R,R,S,,I,-,R,R,,S,R,R,,,S,,6290
6216536,2020-01-15,dog,ub mucosa,urinary tract,GP,bacillus,2020-01-20,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5810
6103940,2018-04-11,dog,surgical site,surgical site,GP,enterococcus,2018-04-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,R,,,,,R,,,I,,,,R,,S,4677
6306717,2020-06-11,cat,opened wound,wound,GP,enterococcus,2020-06-17,train,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,S,I,S,S,,,,I,S,,S,,,,,,,6539
6211124,2019-08-24,cat,pleural effusion,pleural effusion,GP,staphylococcus,2019-08-30,train,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,,S,-,,S,R,,S,R,,R,S,-,S,,S,S,S,,S,R,S,S,5643
6016211,2018-01-12,cat,wound,wound,GP,staphylococcus,2018-01-18,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,S,R,,S,S,-,S,,S,S,S,,S,S,S,S,4509
600820,2020-11-15,dog,opened wound,wound,GP,staphylococcus,2020-11-23,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,R,R,R,R,+,R,R,S,R,R,R,S,,R,-,R,R,,S,R,R,,,S,,6081
5714339,2017-10-20,dog,fluid,hemoculture,GP,staphylococcus,2017-10-27,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,R,S,,S,S,-,R,,S,S,R,,S,R,S,S,3901
5918113,2019-04-02,dog,x Swab from the Lt ear bulla,ear,GP,staphylococcus,2019-04-05,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,I,R,,S,R,-,I,,S,S,R,,S,S,R,S,5240
6115524,2018-11-04,cat,wound,wound,GP,staphylococcus,2018-11-08,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5057
6306586,2020-06-09,cat,bite wound,wound,GP,micrococcus,2020-06-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6536
5903659,2016-09-07,dog,pus,skin,GP,staphylococcus,2016-09-17,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3549
5917891,2016-11-16,dog,urine,urinary tract,GP,corynebacterium,2016-11-22,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3680
5905802,2017-09-25,dog,nasal swab,nasal cavity,GP,staphylococcus,2017-09-27,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,+,R,R,S,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,3985
5805239,2018-08-23,dog,ear wax,ear,GP,staphylococcus,2018-08-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,R,S,,S,S,-,R,,S,S,R,,S,R,S,S,4868
5908248,2016-06-16,dog,purulent,abscess,GP,staphylococcus,2016-06-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,R,R,S,R,+,R,S,R,,R,R,,I,R,-,R,,S,S,R,,S,R,R,S,3741
6206617,2020-04-17,dog,furunculosis,furunculosis,GP,staphylococcus,2020-04-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,I,-,R,R,,S,R,R,,,R,,5953
6018378,2017-12-09,cat,urine,urinary tract,GP,enterococcus,2017-12-18,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,R,R,,R,R,,,,,R,,,S,,,,R,R,S,4457
5913998,2017-02-02,cat,thoracic,xxrare,GP,rothia,2017-02-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4037
5915457,2018-09-13,dog,wound,wound,GP,staphylococcus,2018-09-18,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,S,R,,S,-,,S,R,,S,R,,S,S,-,S,,S,S,R,,S,R,S,S,4929
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เน€เธเธเธฒเธกเธต),2021-02-08,cat,urine,urinary tract,GP,staphylococcus,2021-02-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,,S,,S,,,S,S,S,S,S,S,,S,-,S,,,S,S,S,,,S,,6486
6106763,2018-05-05,dog,abscess,abscess,GP,staphylococcus,2018-05-10,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,4738
6202110,2019-02-18,dog,purulent,abscess,GP,staphylococcus,2019-02-28,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,R,R,,S,S,-,R,,S,S,R,,S,R,S,S,5437
6016850,2020-01-06,dog,urine,urinary tract,GP,staphylococcus,2020-01-10,train,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,I,R,S,,I,+,S,R,,S,R,S,,,R,,5798
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เธงเธธเนเธเน€เธชเนเธ),2020-11-03,cat,urine,urinary tract,GP,micrococcus,2020-11-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,S,,,,,,,S,,,,S,,,S,,S,S,,R,,,,,S,,6483
6202155,2019-06-24,dog,abdomen,abdomen,GP,staphylococcus,2019-06-24,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,R,R,,R,+,,S,R,,S,R,,R,S,+,S,,S,S,,,S,R,S,S,5439
6009929,2017-06-29,dog,aural hematoma exudate,ear,GP,gemella,2017-07-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4278
5803790,2020-11-26,dog,abscess,abscess,GP,staphylococcus,2020-12-01,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6052
5910988,2016-07-08,dog,opened wound,wound,GP,enterococcus,2016-07-14,train,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,S,I,,,,,S,,,S,,,,R,R,S,3443
5905181,2018-10-24,dog,wound,wound,GP,staphylococcus,2018-10-29,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4966
6106484,2019-08-13,dog,urine,urinary tract,GP,staphylococcus,2019-08-16,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5318
5404003,2017-03-03,dog,purulent,abscess,GP,enterococcus,2017-03-08,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,,R,,,S,R,,R,R,,,,,R,,,I,,,,R,R,S,3793
6109265,2019-08-07,dog,implant,extremely rare,GP,staphylococcus,2019-08-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,5336
6301615,2020-03-19,dog,surgical site,surgical site,GP,staphylococcus,2020-03-31,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,S,+,R,R,,S,R,R,,,R,,5932
6007534,2017-05-16,cat,exudate,exudate,GP,staphylococcus,2017-05-19,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4231
6018180,2017-12-06,dog,gall bladder,xxrare,GP,staphylococcus,2017-12-14,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,I,R,-,R,S,S,,R,S,,S,R,-,R,,S,S,R,,S,R,S,S,4452
6203405,2019-03-13,dog,abscess,abscess,GP,staphylococcus,2019-03-20,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,R,S,,S,S,-,R,,S,S,S,,S,R,S,S,5467
6300578,2020-01-13,cat,opened wound,wound,GP,staphylococcus,2020-01-21,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,S,S,R,,R,-,,S,I,S,S,S,S,,S,-,S,S,,S,R,S,,,S,,5813
6311672,2020-09-28,dog,ub mucosa,urinary tract,GP,staphylococcus,2020-10-02,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6285
6204435,2019-04-23,dog,cervical,extremely rare,GP,staphylococcus,2019-04-30,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,R,,S,S,-,S,,S,S,S,,S,S,S,S,5509
5617692,2020-08-05,dog,surgical site,surgical site,GP,staphylococcus,2020-08-11,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,R,R,R,,R,-,,S,R,S,R,R,S,,R,-,R,S,,S,R,I,,,S,,6044
5604831,2019-06-14,dog,urine,urinary tract,GP,staphylococcus,2019-06-19,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,R,-,R,,S,S,S,,S,R,R,S,5166
5703260,2019-05-24,cat,abscess,abscess,GP,kocuria,2019-06-06,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5175
5707609,2020-12-21,dog,fluid,hemoculture,GP,staphylococcus,2020-12-30,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,S,S,R,S,,S,-,S,S,,S,S,S,,,S,,6048
6207406,2019-06-11,cat,surgical site,surgical site,GP,staphylococcus,2019-06-18,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,5579
5715782,2016-11-07,dog,surgical site,surgical site,GP,staphylococcus,2016-11-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,,S,R,,S,R,S,S,3499
5910795,2016-07-10,dog,surgical site,surgical site,GP,staphylococcus,2016-07-14,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,,S,S,-,S,S,S,,R,S,,S,S,-,R,,,S,S,,S,R,S,S,3442
6001511,2017-04-18,dog,folliculitis,folliculitis,GP,staphylococcus,2017-04-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,R,I,,S,I,-,R,,S,S,R,,S,R,S,S,4124
6301626,2020-02-06,dog,urine,urinary tract,GP,enterococcus,2020-02-12,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,R,R,S,,,,R,R,,S,,,,,,,5860
Vet Clinical Center (Butter),2019-07-22,dog,pustule,skin,GP,staphylococcus,2019-07-24,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,I,-,,S,S,,R,S,,S,S,-,R,,S,S,R,,S,R,S,S,5720
5903022,2016-05-18,dog,exudate,exudate,GP,staphylococcus,2016-05-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,,S,R,,S,R,R,S,3721
6112800,2018-09-05,cat,bite wound,wound,GP,staphylococcus,2018-09-13,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4945
6307181,2020-07-05,dog,pus,skin,GP,staphylococcus,2020-07-14,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,S,R,S,R,S,,S,-,S,R,,S,S,S,,,R,,6219
5920478,2021-01-22,dog,exudate,exudate,GP,staphylococcus,2021-01-28,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,S,R,R,S,S,,S,-,R,R,,S,R,I,,,S,,6079
6003575,2017-10-19,dog,abscess,abscess,GP,staphylococcus,2017-10-25,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,S,I,,I,S,-,S,,S,S,R,,S,S,S,S,4169
5914028,2018-01-12,cat,wound,wound,GP,staphylococcus,2018-01-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,I,R,-,I,S,R,,I,R,,S,R,-,R,,S,S,R,,S,R,R,S,4498
6206332,2019-12-05,dog,abscess,abscess,GP,staphylococcus,2019-12-11,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,R,R,R,R,+,R,S,R,I,R,S,S,,S,-,R,S,,S,R,R,,,S,,5557
5704790,2019-07-14,dog,exudate,exudate,GP,staphylococcus,2019-07-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,5180
6112840,2018-09-21,cat,urine,urinary tract,GP,enterococcus,2018-09-26,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,,R,,,,,S,,,R,R,,,,,R,,,I,,,,R,,S,4948
6306023,2020-06-04,cat,urine,urinary tract,GP,enterococcus,2020-06-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,I,S,,,,R,,,I,,,,,,,6529
เธฃเธเธช.เธชเธงเธเธซเธฅเธงเธเธชเธฑเธ•เธงเนเธเธ—เธขเน,2020-01-28,dog,ear discharge,ear,GP,staphylococcus,2020-01-31,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,I,-,R,R,,S,S,R,,,R,,5836
6302788,2020-03-17,dog,urine,urinary tract,GP,enterococcus,2020-03-24,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,S,I,I,S,,,,I,S,,S,,,,,,,5920
6101492,2018-02-04,dog,opened wound,wound,GP,staphylococcus,2018-02-14,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,R,R,R,R,+,R,S,R,,I,R,,R,S,+,I,,R,S,R,,S,R,R,S,4573
6200732,2019-02-12,dog,bite wound,wound,GP,staphylococcus,2019-02-15,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,R,,I,R,,R,S,-,R,,S,S,R,,S,R,S,S,5406
6400859,2021-02-08,dog,crust from skin,skin,GP,staphylococcus,2021-02-10,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,-,,S,R,I,I,R,S,,S,-,R,S,,S,R,I,,,S,,6377
6018028,2017-12-17,dog,papulocrustous not improve after amc,extremely rare,GP,staphylococcus,2017-12-20,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,S,R,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,4450
6209828,2019-07-29,dog,cranial vagina,urogenital system,GP,staphylococcus,2019-08-05,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,R,S,,R,R,,S,S,-,R,,S,S,R,,S,R,R,S,5629
5801449,2017-01-26,dog,wound,wound,GP,alloiococcus,2017-01-31,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3913
6010980,2021-01-11,dog,exudate,exudate,GP,staphylococcus,2021-01-14,train,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,S,S,R,,R,-,,R,R,S,S,R,S,,S,-,S,S,,S,R,S,,,S,,6099
5920232,2017-06-18,dog,urine,urinary tract,GP,staphylococcus,2017-06-22,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,I,-,R,,,S,S,,S,S,R,S,4078
6401522,2021-02-04,cat,urine,urinary tract,GP,corynebacterium,2021-02-15,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6387
6200733,2019-06-21,dog,fluid,hemoculture,GP,staphylococcus,2019-06-27,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,,S,-,,S,R,,I,R,,S,R,-,R,,S,S,R,,S,R,S,S,5407
5504970,2021-04-26,dog,abdominal cavity,abdomen,GP,enterococcus,2021-05-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,R,R,I,S,,,,R,,,R,,,,,,,6033
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (Bella),2019-10-24,dog,x Swab หนองในมดลูก,xxrare,GP,staphylococcus,2019-10-28,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,I,R,S,,S,+,R,S,,S,R,I,,,R,,5764
6012273,2017-08-14,cat,abdominal fluid,abdomen,GP,enterococcus,2017-08-17,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,I,I,,,,,R,,,S,,,,S,R,S,4342
5913120,2016-09-14,dog,urine,urinary tract,GP,staphylococcus,2016-09-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,I,-,R,,,S,R,,S,R,R,S,3616
6016798,2017-11-11,dog,opened wound,wound,GP,staphylococcus,2017-11-16,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,I,S,,S,S,-,S,,S,S,S,,S,S,S,S,4431
6406096,2021-05-23,dog,ear exudate,ear,GP,enterococcus,2021-05-27,train,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,R,,,,,S,,S,S,R,S,,,,S,I,,S,,,,,,,6434
6300964,2020-02-06,dog,pus,skin,GP,staphylococcus,2020-02-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,S,R,R,R,R,S,,I,-,R,R,,S,R,I,,,R,,5859
6112818,2018-09-06,cat,abdominal fluid,abdomen,GP,staphylococcus,2018-09-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,R,S,R,+,R,S,R,,R,R,,S,I,-,R,,S,S,R,,S,R,R,S,4947
5400019,2019-02-04,dog,pus,skin,GP,staphylococcus,2019-02-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,R,-,,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,5128
6208710,2019-07-08,dog,ub mucosa,urinary tract,GP,kocuria,2019-07-18,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5613
6211425,2019-10-26,dog,skin swab,skin,GP,staphylococcus,2019-10-22,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,R,S,R,,S,-,,S,R,S,S,R,S,,R,+,S,S,,S,R,S,,,S,,5647
5909031,2016-07-06,dog,opened wound,wound,GP,leuconostoc,2016-07-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3441
6205602,2019-11-12,dog,deep pyoderma,skin,GP,staphylococcus,2019-11-15,train,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,S,R,R,R,S,,S,-,R,R,,S,R,R,,,R,,5535
5907989,2019-04-11,dog,abscess,abscess,GP,enterococcus,2019-04-22,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,I,I,,,,,R,,,S,,,,R,,S,5228
6109948,2018-07-10,cat,lhl open fx,orthopedic,GP,staphylococcus,2018-07-16,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4842
6106156,2020-03-13,dog,abscess,abscess,GP,staphylococcus,2020-03-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,I,R,R,R,S,+,R,S,R,R,R,S,S,,R,-,R,R,,S,R,R,,,S,,5903
6310788,2020-09-22,dog,im pin,orthopedic,GP,staphylococcus,2020-09-28,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,S,R,S,R,-,I,S,R,R,R,R,S,,S,+,R,R,,S,R,R,,,R,,6273
5511421,2019-06-10,dog,pus,skin,GP,staphylococcus,2019-06-13,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,S,R,,S,-,,S,R,,I,R,,S,S,-,S,,S,S,R,,S,R,S,S,5150
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9,2019-03-08,dog,x Swab from ear wax,ear,GP,staphylococcus,2019-03-13,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,R,S,,S,R,-,R,,S,S,R,,S,R,S,S,5743
5908900,2020-05-24,cat,opened wound,wound,GP,enterococcus,2020-05-29,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,I,S,,,,R,R,,S,,,,,,,6023
6212704,2019-09-26,dog,bite wound,wound,GP,staphylococcus,2019-10-02,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,5666
6200870,2019-01-29,dog,bed sore,skin,GP,staphylococcus,2019-02-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,5411
5501225,2016-05-18,dog,wound,wound,GP,staphylococcus,2016-05-23,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,R,,R,R,,S,S,-,R,,,S,S,,S,R,R,S,3720
5501087,2016-08-08,dog,opened wound,wound,GP,staphylococcus,2016-08-10,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,3450
6005645,2017-06-22,dog,pus,skin,GP,staphylococcus,2017-06-29,train,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,R,-,S,,S,S,S,,S,R,R,S,4208
6207745,2019-08-19,dog,screw,orthopedic,GP,enterococcus,2019-08-26,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,I,I,,,,,I,,,S,,,,S,,S,5592
6112739,2018-09-10,dog,pus,skin,GP,staphylococcus,2018-09-14,train,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,R,-,S,,S,S,R,,S,R,R,S,4944
6115725,2019-04-22,dog,fistula,fistula,GP,staphylococcus,2019-05-03,train,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,S,+,R,R,R,,R,S,,S,I,-,R,,S,S,R,,S,R,R,S,5366
5918744,2016-12-18,dog,crust from skin,skin,GP,staphylococcus,2016-12-22,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,R,,S,S,-,S,,,S,S,,S,R,S,S,3691
6009609,2017-06-23,dog,wound,wound,GP,staphylococcus,2017-06-28,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,S,,S,R,-,R,,S,S,S,,S,R,R,S,4267
5910261,2016-07-26,cat,urine,urinary tract,GP,staphylococcus,2016-08-02,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3577
